"fight_id","event_name","fight_date","weight_class","title_bout","winner","win_method","f1_fighter_id","f1_name","f1_height","f1_weight","f1_reach","f1_stance","f1_dob","f1_wins","f1_losses","f1_draws","f1_slpm","f1_str_acc","f1_sapm","f1_str_def","f1_td_avg","f1_td_acc","f1_td_def","f1_sub_avg","f2_fighter_id","f2_name","f2_height","f2_weight","f2_reach","f2_stance","f2_dob","f2_wins","f2_losses","f2_draws","f2_slpm","f2_str_acc","f2_sapm","f2_str_def","f2_td_avg","f2_td_acc","f2_td_def","f2_sub_avg"
2351,"UFC on FOX: Johnson vs Moraga","2013-07-27","Lightweight Bout",False,"Daron Cruickshank","Decision - Split",815,"Daron Cruickshank",68,155,72,"Switch","1985-06-11","2","1","0","3.1620553359683794","0.37617554858934169279","3.2411067193675889","0.63501483679525222552","1.58102766798418972335","0.44444444444444444444","0.83333333333333333333","0.00000000000000000000",1070,"Yves Edwards",69,155,73,"Southpaw","1976-09-30","10","7","0","2.6839659178931061","0.43791469194312796209","2.0158791634391944","0.69982698961937716263","0.43570875290472501915","0.35714285714285714286","0.73493975903614457831","0.87141750580945003845"
2352,"UFC on FOX: Johnson vs Moraga","2013-07-27","Lightweight Bout",False,"Melvin Guillard","KO/TKO",871,"Mac Danzig",68,155,70,"Orthodox","1980-01-02","5","6","0","3.5319028797289667","0.49761336515513126492","3.3455674760022586","0.58508403361344537815","1.52456239412761151850","0.40000000000000000000","0.51111111111111111111","0.76228119706380575925",1517,"Melvin Guillard",69,155,71,"Orthodox","1983-03-30","11","8","0","3.10940499040307101045","0.41629955947136563877","1.58760625171373731486","0.69120000000000000000","1.72744721689059500580","0.73684210526315789474","0.64285714285714285714","0.24677817384151357230"
2353,"UFC on FOX: Johnson vs Moraga","2013-07-27","Lightweight Bout",False,"Danny Castillo","Decision - Unanimous",636,"Danny Castillo",69,155,71,"Orthodox","1979-08-25","5","2","0","2.7801473439317565","0.50210084033613445378","1.3377278014734393","0.62418300653594771242","3.48972469949592865320","0.43478260869565217391","0.68421052631578947368","0.17448623497479643260",2546,"Tim Means",74,170,75,"Orthodox","1984-02-20","2","1","0","4.8874598070739550","0.44057971014492753623","2.6688102893890675","0.60096153846153846154","0.00000000000000000000","0.00000000000000000000","0.73913043478260869565","0.00000000000000000000"
2354,"UFC on FOX: Johnson vs Moraga","2013-07-27","Lightweight Bout",False,"Jorge Masvidal","Submission",676,"Michael Chiesa",73,170,75,"Southpaw","1987-12-07","2","0","0","1.3636363636363636","0.21538461538461538462","2.5324675324675325","0.63380281690140845070","2.92207792207792209690","0.25000000000000000000",NULL,"4.38311688311688314535",2471,"Jorge Masvidal",71,170,74,"Orthodox","1984-11-12","1","0","0","3.3333333333333333","0.37878787878787878788","2.8666666666666667","0.67669172932330827068","6.00000000000000000000","0.75000000000000000000","1.00000000000000000000","0.00000000000000000000"
2355,"UFC on FOX: Johnson vs Moraga","2013-07-27","Women's Bantamweight Bout",False,"Liz Carmouche","KO/TKO",144,"Jessica Andrade",61,115,62,"Orthodox","1991-09-25","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,608,"Liz Carmouche",66,125,66,"Orthodox","1984-02-19","0","1","0","0.83044982698961937142","0.66666666666666666667","1.4532871972318339","0.50000000000000000000","0.00000000000000000000",NULL,"0.00000000000000000000","3.11418685121107264275"
2356,"UFC on FOX: Johnson vs Moraga","2013-07-27","Welterweight Bout",False,"Robbie Lawler","KO/TKO",2168,"Robbie Lawler",71,170,74,"Southpaw","1982-03-20","5","3","0","2.9702970297029703","0.41975308641975308642","2.7781013395457193","0.60349127182044887781","3.40710541642399533675","0.81250000000000000000","0.66666666666666666667","0.00000000000000000000",4201,"Bobby Voelker",72,170,74,"Orthodox","1979-04-26","0","1","0","5.5333333333333333","0.47428571428571428571","4.8000000000000000","0.46666666666666666667","4.00000000000000000005","0.80000000000000000000","1.00000000000000000000","0.00000000000000000000"
2357,"UFC on FOX: Johnson vs Moraga","2013-07-27","Welterweight Bout",False,"Rory MacDonald","Decision - Unanimous",1088,"Jake Ellenberger",69,170,71,"Orthodox","1985-03-28","8","2","0","2.67130817149138878514","0.43705035971223021583","1.76987907658482960662","0.68431372549019607843","2.96812019054598753900","0.58064516129032258065","0.92857142857142857143","0.49468669842433125645",2341,"Rory MacDonald",72,170,76,"Orthodox","1989-07-22","5","1","0","4.3918547055586131","0.53521126760563380282","2.2619702806824436","0.63756613756613756614","3.71491469455145845215","0.57692307692307692308","0.88888888888888888889","0.99064391854705558725"
2358,"UFC on FOX: Johnson vs Moraga","2013-07-27","UFC Flyweight Title Bout",True,"Demetrious Johnson","Submission",1877,"Demetrious Johnson",63,125,66,"Orthodox","1986-08-13","5","1","1","3.5777777777777778","0.48155533399800598205","2.2592592592592593","0.65575620767494356659","3.11111111111111111115","0.44444444444444444444","0.69811320754716981132","0.00000000000000000000",2690,"John Moraga",66,125,66,"Orthodox","1984-03-20","2","0","0","4.0133779264214047","0.43795620437956204380","3.6789297658862876","0.66666666666666666667","2.00668896321070234110","1.00000000000000000000","0.85714285714285714286","1.00334448160535117055"
2359,"UFC 163: Aldo vs Jung","2013-08-03","Welterweight Bout",False,"Viscardi Andrade","KO/TKO",145,"Viscardi Andrade",71,170,75,"Orthodox","1984-03-08","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2464,"Bristol Marunde",73,170,75,"Orthodox","1982-04-20","0","1","0","1.5126050420168067","0.25925925925925925926","4.7539015606242497","0.53846153846153846154","3.24129651860744298495","0.33333333333333333333","1.00000000000000000000","0.00000000000000000000"
2360,"UFC 163: Aldo vs Jung","2013-08-03","Light Heavyweight Bout",False,"Francimar Barroso","Decision - Unanimous",286,"Francimar Barroso",73,205,75,"Orthodox","1980-02-28","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2926,"Ednaldo Oliveira",77,205,0,"Orthodox","1984-02-19","0","1","0","0.00000000000000000000","0.00000000000000000000","0.59405940594059405352","0.71428571428571428571","0.00000000000000000000",NULL,"0.00000000000000000000","0.00000000000000000000"
2361,"UFC 163: Aldo vs Jung","2013-08-03","Featherweight Bout",False,"Rani Yahya","Decision - Unanimous",718,"Josh Clopton",66,145,0,"Orthodox","1981-07-11","0","1","0","2.8666666666666667","0.69354838709677419355","4.8000000000000000","0.45864661654135338346","4.00000000000000000005","0.66666666666666666667","1.00000000000000000000","0.00000000000000000000",4360,"Rani Yahya",66,135,67,"Orthodox","1984-09-12","3","1","0","1.4715025906735751","0.38797814207650273224","1.2435233160621762","0.52755905511811023622","2.79792746113989637305","0.30000000000000000000","0.00000000000000000000","1.24352331606217616580"
2362,"UFC 163: Aldo vs Jung","2013-08-03","Flyweight Bout",False,"Ian McCall","Decision - Unanimous",2502,"Ian McCall",65,125,64,"Orthodox","1984-05-07","0","2","1","3.5111111111111111","0.40616966580976863753","4.9333333333333333","0.53941908713692946058","1.99999999999999999995","0.25000000000000000000","0.84615384615384615385","0.00000000000000000000",3532,"Iliarde Santos",65,125,67,"Orthodox","1980-09-25","0","1","0","1.1920529801324503","0.30000000000000000000","7.5496688741721853","0.48648648648648648649","0.00000000000000000000","0.00000000000000000000",NULL,"0.00000000000000000000"
2363,"UFC 163: Aldo vs Jung","2013-08-03","Welterweight Bout",False,"Sergio Moraes","Submission",2367,"Neil Magny",75,170,80,"Orthodox","1987-08-03","1","0","0","4.3333333333333333","0.54166666666666666667","1.1333333333333333","0.80000000000000000000","4.00000000000000000005","0.80000000000000000000","0.92307692307692307692","0.00000000000000000000",2687,"Sergio Moraes",72,170,72,"Orthodox","1982-07-23","1","1","0","1.9171597633136095","0.45762711864406779661","2.4142011834319527","0.63636363636363636364","2.13017751479289940575","0.30769230769230769231",NULL,"0.53254437869822485140"
2364,"UFC 163: Aldo vs Jung","2013-08-03","Women's Bantamweight Bout",False,"Amanda Nunes","KO/TKO",1308,"Sheila Gaff",65,135,0,"Orthodox","1989-12-29","0","1","0","1.7073170731707317","0.58333333333333333333","1.9512195121951220","0.11111111111111111111","0.00000000000000000000",NULL,"0.00000000000000000000","0.00000000000000000000",2880,"Amanda Nunes",68,135,69,"Orthodox","1988-05-30","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2365,"UFC 163: Aldo vs Jung","2013-08-03","Light Heavyweight Bout",False,"Anthony Perosh","KO/TKO",2360,"Vinny Magalhaes",75,205,75,"Orthodox","1984-07-02","1","3","0","2.1280276816608997","0.24260355029585798817","3.7889273356401384","0.69263157894736842105","1.55709342560553633360","0.44444444444444444444","0.66666666666666666667","0.77854671280276816680",3096,"Anthony Perosh",75,205,75,"Orthodox","1972-10-05","3","4","0","2.60869565217391304547","0.46341463414634146341","3.20366132723112128391","0.62059620596205962060","2.74599542334096110055","0.22222222222222222222","0.66666666666666666667","1.37299771167048055020"
2366,"UFC 163: Aldo vs Jung","2013-08-03","Flyweight Bout",False,"John Lineker","KO/TKO",2265,"John Lineker",63,135,67,"Orthodox","1990-06-12","2","1","0","6.7383127350886620","0.40503875968992248062","4.3202579258463192","0.59146341463414634146","0.00000000000000000000",NULL,"0.66666666666666666667","0.00000000000000000000",2417,"Jose Maria",65,125,0,"Orthodox","1982-01-04","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2367,"UFC 163: Aldo vs Jung","2013-08-03","Middleweight Bout",False,"Thales Leites","Decision - Unanimous",2210,"Thales Leites",73,185,78,"Orthodox","1981-09-06","5","3","0","1.7355811889973381","0.33677685950413223140","2.8961845607808341","0.49907918968692449355","2.39574090505767524565","0.26785714285714285714","0.28571428571428571429","1.59716060337178349715",4262,"Tom Watson",73,185,73,"Orthodox","1982-07-13","1","1","0","4.8987854251012146","0.52838427947598253275","4.9392712550607287","0.51394422310756972112","0.00000000000000000000","0.00000000000000000000","0.44444444444444444444","0.00000000000000000000"
2368,"UFC 163: Aldo vs Jung","2013-08-03","Middleweight Bout",False,"Cezar Ferreira","Submission",1191,"Cezar Ferreira",73,185,78,"Southpaw","1985-02-15","1","0","0","2.8000000000000000","0.37837837837837837838","2.5333333333333333","0.47945205479452054795","0.00000000000000000000",NULL,"1.00000000000000000000","0.00000000000000000000",3534,"Thiago Santos",74,205,76,"Orthodox","1984-01-07","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2369,"UFC 163: Aldo vs Jung","2013-08-03","Light Heavyweight Bout",False,"Phil Davis","Decision - Unanimous",881,"Phil Davis",74,205,79,"Orthodox","1984-09-25","7","1","1","3.3001378887697258","0.39234972677595628415","1.0755324038608856","0.74229074889867841410","2.75777539451509115805","0.47619047619047619048","0.71428571428571428571","0.82733261835452734740",2348,"Lyoto Machida",73,185,74,"Southpaw","1978-05-30","11","3","0","2.8431970713849909","0.56898656898656898657","1.4093959731543624","0.63333333333333333333","1.18974984746796827475","0.65000000000000000000","0.82222222222222222222","0.73215375228798047685"
2370,"UFC 163: Aldo vs Jung","2013-08-03","UFC Featherweight Title Bout",True,"Jose Aldo","KO/TKO",64,"Jose Aldo",67,135,70,"Orthodox","1986-09-09","4","0","0","2.9006042925609502","0.38283828382838283828","2.3004792665138571","0.69536423841059602649","0.93769535319858303855","0.55555555555555555556","0.89743589743589743590","0.18753907063971660765",1937,"Chan Sung Jung",67,145,72,"Orthodox","1987-03-17","3","0","0","4.19580419580419580420","0.41666666666666666667","2.70820089001907183725","0.66976744186046511628","2.86077558804831532110","0.83333333333333333333","1.00000000000000000000","2.28862047043865225685"
2371,"UFC Fight Night: Shogun vs Sonnen","2013-08-17","Lightweight Bout",False,"James Vick","Submission",2845,"Ramsey Nijem",71,155,75,"Orthodox","1988-04-01","3","2","0","3.0884086444007859","0.44557823129251700680","1.3673870333988212","0.64634146341463414634","5.30451866404715128530","0.53571428571428571429","0.20000000000000000000","1.41453831041257367610",4178,"James Vick",75,155,76,"Orthodox","1987-02-23","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2372,"UFC Fight Night: Shogun vs Sonnen","2013-08-17","Light Heavyweight Bout",False,"Ovince Saint Preux","KO/TKO",993,"Cody Donovan",75,205,74,"Orthodox","1981-02-20","1","0","0","4.1454545454545455","0.70370370370370370370","1.5272727272727273","0.61111111111111111111","3.27272727272727275100","1.00000000000000000000",NULL,"0.00000000000000000000",3466,"Ovince Saint Preux",75,205,80,"Southpaw","1983-04-08","1","0","0","4.4549763033175355","0.55952380952380952381","2.6540284360189573","0.44000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","0.00000000000000000000"
2373,"UFC Fight Night: Shogun vs Sonnen","2013-08-17","Featherweight Bout",False,"Manvel Gamburyan","Decision - Unanimous",1324,"Manvel Gamburyan",65,135,67,"Orthodox","1981-05-08","3","5","0","2.19689621726479146566","0.40159574468085106383","2.70611057225994180539","0.52185089974293059126","3.05528612997090203835","0.24137931034482758621","0.78571428571428571429","0.87293889427740058245",2608,"Cole Miller",73,145,73,"Orthodox","1984-04-26","8","5","0","3.5429244588425858","0.34069668649107901444","4.2674127521719923","0.60699755899104963385","0.66264173170372551930","0.29411764705882352941","0.50000000000000000000","2.78309527315564718085"
2374,"UFC Fight Night: Shogun vs Sonnen","2013-08-17","Featherweight Bout",False,"Diego Brandao","Decision - Unanimous",449,"Diego Brandao",67,145,64,"Orthodox","1987-05-27","3","1","0","2.1932114882506527","0.46408839779005524862","2.7154046997389034","0.64013840830449826990","1.56657963446475195825","0.80000000000000000000","0.76923076923076923077","0.78328981723237597905",3146,"Daniel Pineda",67,145,69,"Orthodox","1985-08-06","3","2","0","3.2142857142857143","0.46938775510204081633","2.8416149068322981","0.45045045045045045045","2.79503105590062112665","0.57142857142857142857","0.60000000000000000000","2.79503105590062112665"
2375,"UFC Fight Night: Shogun vs Sonnen","2013-08-17","Featherweight Bout",False,"Steven Siler","KO/TKO",479,"Mike Brown",66,145,70,"Orthodox","1975-09-08","2","3","0","3.0543164523747048","0.54957507082152974504","2.7866701653109420","0.53050397877984084881","3.07006035161374967040","0.30952380952380952381","0.68750000000000000000","0.00000000000000000000",3677,"Steven Siler",71,145,70,"Orthodox","1987-02-15","4","1","0","3.6633926201221131","0.43643263757115749526","3.2651977701088399","0.50242718446601941748","0.71675073002389169145","0.21428571428571428571","0.45454545454545454545","1.67241837005574727995"
2376,"UFC Fight Night: Shogun vs Sonnen","2013-08-17","Featherweight Bout",False,"Conor McGregor","Decision - Unanimous",1698,"Max Holloway",71,155,69,"Orthodox","1991-12-04","3","2","0","6.0652920962199313","0.39887005649717514124","3.9862542955326460","0.71251548946716232962","0.00000000000000000000","0.00000000000000000000","0.78378378378378378378","0.00000000000000000000",2528,"Conor McGregor",69,155,74,"Southpaw","1988-07-14","1","0","0","18.8059701492537308","0.60000000000000000000","10.7462686567164176","0.70731707317073170732","0.00000000000000000000",NULL,NULL,"0.00000000000000000000"
2377,"UFC Fight Night: Shogun vs Sonnen","2013-08-17","Bantamweight Bout",False,"Michael McDonald","Submission",2516,"Michael McDonald",69,135,70,"Orthodox","1991-01-15","4","1","0","2.57599498589783766844","0.39255014326647564470","2.61360075211532434973","0.58132530120481927711","1.69225947978690065805","0.75000000000000000000","0.64285714285714285714","0.84612973989345032910",3133,"Brad Pickett",66,135,68,"Orthodox","1978-09-24","3","2","0","4.1577825159914712","0.33163265306122448980","5.2665245202558635","0.62632375189107413011","2.55863539445628997875","0.61538461538461538462","0.73333333333333333333","0.31982942430703624740"
2378,"UFC Fight Night: Shogun vs Sonnen","2013-08-17","Lightweight Bout",False,"Michael Johnson","Decision - Unanimous",1878,"Michael Johnson",70,155,73,"Southpaw","1986-06-04","4","4","0","2.8002343292325718","0.38486312399355877617","3.0345635618043351","0.56543624161073825503","0.35149384885764499125","0.40000000000000000000","0.73809523809523809524","0.00000000000000000000",2162,"Joe Lauzon",70,155,71,"Orthodox","1984-05-22","9","5","0","2.33149171270718231701","0.35884353741496598639","4.18784530386740330875","0.60438413361169102296","2.98342541436464087955","0.46153846153846153846","0.57142857142857142857","3.97790055248618783940"
2379,"UFC Fight Night: Shogun vs Sonnen","2013-08-17","Middleweight Bout",False,"John Howard","Decision - Split",1550,"Uriah Hall",72,185,79,"Orthodox","1984-07-31","0","1","0","2.9333333333333333","0.57142857142857142857","2.0666666666666667","0.58108108108108108108","1.99999999999999999995","0.66666666666666666667","0.50000000000000000000","0.00000000000000000000",1738,"John Howard",67,170,72,"Orthodox","1983-03-01","4","3","0","1.5008400224005973","0.44518272425249169435","2.4640657084188912","0.56349206349206349206","3.36008960238939704805","0.62500000000000000000","0.43333333333333333333","0.67201792047787940955"
2380,"UFC Fight Night: Shogun vs Sonnen","2013-08-17","Welterweight Bout",False,"Matt Brown","KO/TKO",478,"Matt Brown",72,170,75,"Orthodox","1981-01-10","10","5","0","3.5522805234404777","0.56690997566909975669","2.3478592300851226","0.58095238095238095238","1.71515690509465125180","0.45454545454545454545","0.66233766233766233766","2.05818828611358150225",3203,"Mike Pyle",72,170,74,"Orthodox","1975-09-18","8","3","0","2.4090745408714440","0.44158415841584158416","2.7655743608210299","0.58908507223113964687","1.78249909974792941955","0.33333333333333333333","0.73529411764705882353","1.62045372704357219970"
