fight_id,fighter_id,round,kd,sub_att,reversals,ctr_time,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,td_landed,td_attempted,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted
3036,996,2,0,0,0,00:00:15,16,40,17,41,0,0,12,27,4,13,0,0,12,35,2,3,2,2
3036,996,3,1,0,0,00:00:09,21,62,23,66,0,0,11,41,10,21,0,0,20,59,0,1,1,2
3036,996,4,0,0,0,00:00:29,26,62,33,69,1,1,18,45,8,17,0,0,23,59,1,1,2,2
3036,996,5,0,0,0,00:00:28,40,95,45,100,0,0,20,55,20,40,0,0,38,93,2,2,0,0
3036,2626,1,0,0,0,00:00:42,18,32,20,34,0,6,12,26,4,4,2,2,10,20,8,12,0,0
3036,2626,2,0,0,0,00:01:37,14,26,20,32,1,4,12,24,2,2,0,0,9,16,4,7,1,3
3036,2626,3,0,0,0,00:00:04,12,36,13,37,0,4,11,34,1,2,0,0,11,33,1,3,0,0
3036,2626,4,0,0,0,00:00:27,20,40,22,42,0,2,18,38,0,0,2,2,20,37,0,3,0,0
3036,2626,5,0,0,0,00:00:12,25,59,27,61,0,2,24,58,1,1,0,0,20,53,5,6,0,0
3037,2630,1,0,0,0,00:00:01,14,21,19,26,0,0,6,12,4,5,4,4,12,19,2,2,0,0
3037,737,1,0,1,0,00:03:04,15,35,22,44,2,3,11,30,4,5,0,0,13,33,2,2,0,0
3038,73,1,0,0,0,00:00:07,16,29,18,31,0,1,9,20,5,6,2,3,14,27,2,2,0,0
3038,73,2,0,0,0,00:01:08,12,26,33,52,1,2,8,21,3,4,1,1,4,15,0,1,8,10
3038,73,3,0,0,0,00:00:30,8,25,9,26,0,1,6,19,1,5,1,1,7,24,1,1,0,0
3038,2546,1,0,0,0,00:00:07,16,26,17,28,0,1,8,16,4,6,4,4,15,24,1,2,0,0
3038,2546,2,0,0,0,00:02:10,11,17,17,23,1,1,9,12,1,4,1,1,5,10,0,0,6,7
3038,2546,3,0,0,0,00:00:00,16,25,19,28,0,0,7,14,4,6,5,5,14,22,2,3,0,0
3039,1805,1,0,0,1,00:03:21,19,24,38,47,1,2,7,11,0,0,12,13,8,13,7,7,4,4
3039,1805,2,0,1,0,00:03:33,6,13,19,29,1,1,3,10,0,0,3,3,4,8,0,0,2,5
3039,3557,1,0,0,0,00:00:35,3,9,3,10,1,1,1,4,0,3,2,2,2,7,1,2,0,0
3039,3557,2,0,1,0,00:00:00,5,10,5,10,0,1,3,8,1,1,1,1,4,9,1,1,0,0
3040,1087,1,0,0,0,00:01:14,12,26,22,38,1,5,7,18,4,7,1,1,5,14,6,9,1,3
3040,1087,2,0,0,0,00:00:42,14,30,26,43,0,1,8,23,3,4,3,3,6,19,7,10,1,1
3040,1087,3,0,1,0,00:00:46,11,41,29,59,0,0,10,39,1,2,0,0,8,38,1,1,2,2
3040,951,1,0,0,0,00:02:47,12,22,22,32,1,2,9,18,2,3,1,1,6,14,1,1,5,7
3040,951,2,0,0,0,00:03:08,6,11,25,35,2,2,4,9,1,1,1,1,3,8,1,1,2,2
3040,951,3,0,0,0,00:01:57,12,19,18,26,2,2,8,15,0,0,4,4,10,17,1,1,1,1
3041,2844,1,0,0,0,00:00:00,20,38,20,38,0,0,4,19,3,4,13,15,20,38,0,0,0,0
3041,2844,2,0,0,0,00:00:00,13,26,13,26,0,0,3,13,3,4,7,9,13,26,0,0,0,0
3041,2660,1,0,0,0,00:00:00,24,65,24,65,0,1,16,54,3,6,5,5,23,64,1,1,0,0
3041,2660,2,0,1,0,00:00:31,24,46,26,48,1,1,17,39,1,1,6,6,23,44,0,0,1,2
3042,3385,1,1,0,0,00:01:39,18,21,33,37,0,0,9,12,2,2,7,7,8,10,8,8,2,3
3042,3157,1,0,0,0,00:00:00,3,6,4,7,0,0,3,6,0,0,0,0,3,6,0,0,0,0
3043,3549,1,0,0,0,00:00:19,19,37,19,37,0,2,11,29,3,3,5,5,19,37,0,0,0,0
3043,3549,2,0,0,0,00:00:00,5,9,5,9,0,0,0,4,2,2,3,3,5,9,0,0,0,0
3043,998,1,1,0,0,00:01:17,32,66,34,68,0,0,19,50,5,8,8,8,27,57,3,4,2,5
3043,998,2,0,0,0,00:00:00,5,7,5,7,0,0,4,6,0,0,1,1,5,7,0,0,0,0
3044,3691,1,0,1,0,00:01:05,2,2,4,4,1,1,1,1,1,1,0,0,2,2,0,0,0,0
3044,3293,1,0,0,0,00:00:00,2,3,3,4,0,0,1,2,1,1,0,0,2,3,0,0,0,0
3045,3717,1,0,0,0,00:00:00,22,39,22,39,0,0,5,16,5,8,12,15,22,39,0,0,0,0
3045,3717,2,0,0,0,00:00:00,20,41,21,42,0,0,4,19,8,11,8,11,17,36,3,5,0,0
3045,3717,3,0,0,0,00:00:00,14,38,14,38,0,0,4,21,4,9,6,8,14,38,0,0,0,0
3045,2370,1,0,0,0,00:00:03,29,55,30,56,1,1,12,33,7,11,10,11,27,52,1,1,1,2
3045,2370,2,0,0,0,00:00:16,29,50,31,52,0,0,15,29,8,13,6,8,24,44,5,6,0,0
3045,2370,3,2,0,0,00:00:40,33,56,41,64,0,1,25,46,4,6,4,4,21,40,4,5,8,11
3046,605,1,0,1,0,00:00:00,3,8,4,9,0,0,1,6,2,2,0,0,1,6,2,2,0,0
3046,605,2,0,0,0,00:00:00,8,15,8,15,0,1,7,14,0,0,1,1,6,12,0,0,2,3
3046,605,3,0,0,0,00:00:37,1,6,2,8,1,1,0,5,1,1,0,0,1,6,0,0,0,0
3046,829,1,0,0,0,00:03:44,19,26,42,49,1,2,18,25,1,1,0,0,2,3,0,0,17,23
3046,829,2,0,0,0,00:03:45,19,33,34,53,2,3,17,31,1,1,1,1,0,6,0,0,19,27
3046,829,3,0,0,0,00:03:47,24,35,46,60,1,3,23,34,1,1,0,0,1,3,1,2,22,30
3047,258,1,1,0,0,00:00:31,17,52,18,53,0,0,8,40,4,7,5,5,13,45,4,6,0,1
3047,258,2,0,0,0,00:00:42,25,52,27,54,0,1,12,34,8,12,5,6,11,35,14,17,0,0
3047,258,3,0,1,0,00:01:09,17,34,19,36,2,3,9,24,6,8,2,2,10,25,7,9,0,0
3047,1310,1,0,0,0,00:00:40,25,47,26,48,0,1,13,32,7,10,5,5,23,45,2,2,0,0
3047,1310,2,0,0,0,00:02:20,22,47,23,48,0,2,15,34,6,12,1,1,16,39,6,8,0,0
3047,1310,3,0,0,0,00:01:15,11,17,17,23,0,4,4,10,4,4,3,3,6,11,5,6,0,0
3048,2348,1,1,0,0,00:00:04,12,19,12,19,0,0,10,17,1,1,1,1,4,6,2,4,6,9
3048,987,1,0,0,0,00:00:00,0,2,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0
3049,1034,1,0,0,0,00:00:14,10,43,15,48,0,1,3,31,2,6,5,6,8,39,2,4,0,0
3049,1034,2,0,0,0,00:00:00,12,38,12,39,0,1,3,23,1,1,8,14,12,38,0,0,0,0
3049,1034,3,0,0,0,00:00:00,6,35,6,35,0,1,1,25,0,1,5,9,6,35,0,0,0,0
3049,3281,1,0,0,0,00:00:00,30,61,30,61,0,0,19,47,7,10,4,4,23,50,7,11,0,0
3049,3281,2,0,0,0,00:00:12,22,73,23,74,0,0,15,60,3,9,4,4,20,69,2,3,0,1
3049,3281,3,0,0,0,00:00:04,33,87,33,87,0,0,30,80,0,3,3,4,33,87,0,0,0,0
3050,40,1,0,0,0,00:00:51,32,85,36,91,2,4,19,66,11,16,2,3,20,66,2,6,10,13
3050,40,2,0,0,0,00:02:46,20,62,38,84,3,3,17,57,1,3,2,2,12,50,1,3,7,9
3050,40,3,0,0,0,00:01:02,12,37,19,44,0,2,12,37,0,0,0,0,7,31,5,6,0,0
3050,2849,1,0,0,0,00:01:07,8,32,11,35,2,2,4,28,1,1,3,3,5,28,2,3,1,1
3050,2849,2,0,0,0,00:00:09,16,38,32,54,0,0,11,33,2,2,3,3,14,35,2,3,0,0
3050,2849,3,0,3,0,00:01:40,9,22,12,26,3,4,4,17,2,2,3,3,7,19,2,3,0,0
3051,1043,1,0,0,0,00:00:00,53,121,53,121,0,0,44,107,6,11,3,3,53,121,0,0,0,0
3051,1043,2,0,0,0,00:00:34,40,92,44,98,1,2,31,81,7,9,2,2,37,87,3,5,0,0
3051,1043,3,0,0,0,00:00:00,59,131,59,131,0,0,50,116,9,15,0,0,57,128,2,3,0,0
3051,859,1,0,0,0,00:00:00,11,40,11,40,0,0,9,37,2,3,0,0,11,40,0,0,0,0
3051,859,2,0,0,0,00:00:00,12,38,12,38,0,0,9,35,3,3,0,0,11,37,1,1,0,0
3051,859,3,0,0,0,00:00:00,24,75,24,75,0,0,19,67,3,6,2,2,24,75,0,0,0,0
3052,1916,1,1,0,0,00:00:03,12,31,13,32,0,0,10,27,1,2,1,2,8,25,0,0,4,6
3052,587,1,0,0,0,00:00:00,10,20,10,20,0,0,5,12,0,1,5,7,10,20,0,0,0,0
3053,463,1,0,0,0,00:00:00,9,32,9,32,0,0,3,23,2,4,4,5,9,32,0,0,0,0
3053,463,2,0,0,0,00:00:00,18,56,18,56,0,0,13,47,4,8,1,1,17,53,1,3,0,0
3053,463,3,0,0,0,00:00:17,16,44,21,49,0,0,8,30,5,11,3,3,16,44,0,0,0,0
3053,1334,1,0,0,0,00:00:25,11,35,12,36,1,1,10,32,0,0,1,3,10,33,0,0,1,2
3053,1334,2,0,0,0,00:00:00,14,46,14,46,0,1,11,41,2,4,1,1,14,45,0,1,0,0
3053,1334,3,2,0,0,00:00:04,24,53,24,53,0,1,21,49,3,4,0,0,21,47,0,1,3,5
3054,636,1,0,0,0,00:00:00,15,33,15,33,0,1,5,21,6,7,4,5,15,33,0,0,0,0
3054,636,2,0,0,0,00:00:00,6,19,6,19,0,1,4,17,2,2,0,0,6,19,0,0,0,0
3054,1174,1,0,0,0,00:00:00,20,63,20,63,0,0,4,45,2,4,14,14,20,62,0,1,0,0
3054,1174,2,1,0,0,00:00:02,13,31,13,31,0,0,6,20,3,7,4,4,11,28,1,1,1,2
3055,2283,1,0,0,0,00:00:02,9,35,10,36,1,1,4,27,1,3,4,5,9,34,0,1,0,0
3055,2283,2,0,0,0,00:00:16,27,53,29,55,0,0,23,48,3,3,1,2,21,46,6,7,0,0
3055,2283,3,0,0,0,00:01:31,17,41,27,51,1,2,13,34,0,0,4,7,13,34,2,5,2,2
3055,520,1,0,0,0,00:00:00,17,42,17,42,0,1,7,28,5,8,5,6,15,39,2,3,0,0
3055,520,2,0,0,0,00:00:00,19,57,19,57,0,0,10,44,3,6,6,7,18,54,1,3,0,0
3055,520,3,0,0,0,00:00:00,6,29,6,29,0,1,4,23,1,3,1,3,6,28,0,1,0,0
3056,1724,1,0,0,0,00:00:26,11,27,13,29,0,0,5,20,4,5,2,2,11,27,0,0,0,0
3056,1724,2,0,0,0,00:01:02,17,35,29,47,1,2,13,29,2,4,2,2,17,34,0,1,0,0
3056,1724,3,0,0,0,00:00:30,16,46,17,47,0,0,12,40,4,6,0,0,15,45,1,1,0,0
3056,1353,1,0,0,0,00:00:00,8,29,10,31,0,1,3,18,1,4,4,7,6,24,2,5,0,0
3056,1353,2,0,1,0,00:00:00,8,21,9,22,0,0,1,10,1,3,6,8,8,21,0,0,0,0
3056,1353,3,0,1,0,00:00:00,7,39,10,42,0,0,2,29,0,3,5,7,7,39,0,0,0,0
3057,3970,1,0,0,0,00:00:00,12,36,12,36,0,0,6,29,3,3,3,4,11,35,1,1,0,0
3057,3970,2,0,0,0,00:00:27,14,29,20,35,1,1,9,21,1,1,4,7,11,24,3,5,0,0
3057,3970,3,0,0,0,00:00:02,24,54,25,55,0,0,16,41,3,6,5,7,20,46,4,8,0,0
3057,2426,1,0,0,0,00:00:00,10,22,10,22,0,0,4,13,1,2,5,7,9,20,1,2,0,0
3057,2426,2,0,0,0,00:00:45,6,14,8,17,0,4,3,7,0,1,3,6,6,14,0,0,0,0
3057,2426,3,0,0,0,00:00:42,14,28,16,30,0,3,7,19,5,5,2,4,11,25,3,3,0,0
3058,653,1,0,2,1,00:03:25,1,3,13,20,0,0,0,1,0,0,1,2,1,3,0,0,0,0
3058,653,2,0,0,0,00:00:00,12,37,12,37,0,0,1,22,2,5,9,10,12,37,0,0,0,0
3058,653,3,0,0,0,00:00:16,24,43,29,48,1,1,5,19,2,4,17,20,16,31,1,3,7,9
3058,1941,1,0,0,0,00:01:02,0,3,2,7,1,1,0,1,0,0,0,2,0,3,0,0,0,0
3058,1941,2,0,0,0,00:00:00,10,34,10,34,0,1,2,21,2,2,6,11,10,34,0,0,0,0
3058,1941,3,0,0,0,00:00:59,5,16,5,16,0,5,3,10,0,3,2,3,5,16,0,0,0,0
3059,1895,1,0,0,0,00:00:28,25,55,28,58,1,1,13,39,9,10,3,6,19,48,6,7,0,0
3059,1895,2,0,0,0,00:01:01,16,36,21,41,0,1,7,24,6,7,3,5,9,22,7,14,0,0
3059,1895,3,0,0,0,00:00:32,24,43,28,48,0,1,9,24,8,10,7,9,16,33,8,10,0,0
3059,1895,4,0,0,0,00:02:35,16,27,23,34,2,2,9,15,6,8,1,4,5,14,10,10,1,3
3059,1895,5,0,0,0,00:02:16,11,17,26,34,0,0,5,9,5,6,1,2,2,6,9,11,0,0
3059,766,1,0,0,0,00:00:00,18,48,21,51,0,1,15,44,1,2,2,2,12,38,6,10,0,0
3059,766,2,0,0,0,00:00:02,18,46,23,52,0,1,9,34,7,9,2,3,11,34,7,12,0,0
3059,766,3,0,0,0,00:00:22,15,47,19,53,0,2,12,37,2,4,1,6,8,31,6,14,1,2
3059,766,4,0,0,0,00:00:20,3,16,8,22,0,0,1,8,0,3,2,5,3,15,0,1,0,0
3059,766,5,0,0,0,00:00:52,4,8,7,13,1,4,3,7,1,1,0,0,1,3,3,5,0,0
3060,2473,1,0,0,0,00:00:04,19,43,20,44,0,0,11,33,4,5,4,5,13,36,6,7,0,0
3060,2473,2,0,0,0,00:00:00,23,64,24,65,0,0,20,57,2,6,1,1,22,60,1,4,0,0
3060,2473,3,0,0,0,00:00:00,13,60,18,68,0,1,13,57,0,3,0,0,13,58,0,2,0,0
3060,3500,1,1,1,0,00:00:44,15,55,19,59,0,0,13,51,1,2,1,2,10,49,0,0,5,6
3060,3500,2,0,0,0,00:00:22,17,78,17,79,1,1,13,74,4,4,0,0,13,72,3,5,1,1
3060,3500,3,0,0,0,00:01:20,26,78,31,84,1,1,24,75,2,3,0,0,19,64,2,4,5,10
3061,4131,1,0,0,0,00:00:12,33,61,43,71,0,0,12,36,19,23,2,2,18,41,15,20,0,0
3061,4131,2,0,0,0,00:00:15,47,100,51,104,0,0,28,78,17,20,2,2,35,84,12,16,0,0
3061,4131,3,0,0,0,00:00:00,20,51,21,52,0,0,14,41,5,8,1,2,19,50,1,1,0,0
3061,2893,1,0,0,0,00:02:29,18,39,44,66,0,1,10,30,7,8,1,1,9,27,9,12,0,0
3061,2893,2,0,0,0,00:00:48,19,56,34,73,0,1,9,44,9,9,1,3,14,50,5,6,0,0
3061,2893,3,1,0,0,00:00:11,29,46,31,48,0,0,25,39,3,5,1,2,17,33,11,11,1,2
3062,3408,1,0,0,0,00:01:41,20,57,20,57,2,4,11,44,6,10,3,3,17,52,3,5,0,0
3062,3408,2,0,2,0,00:01:21,9,22,9,22,2,3,8,21,1,1,0,0,8,19,1,2,0,1
3062,3408,3,0,2,0,00:02:34,8,23,8,24,1,1,6,20,1,1,1,2,5,17,1,3,2,3
3062,3793,1,0,0,0,00:00:10,30,58,33,61,0,1,16,42,5,6,9,10,20,40,7,14,3,4
3062,3793,2,0,0,0,00:01:56,15,23,15,23,3,5,10,18,1,1,4,4,12,19,2,3,1,1
3062,3793,3,0,0,0,00:01:00,24,28,24,28,0,1,15,19,4,4,5,5,16,19,7,8,1,1
3063,626,1,0,0,0,00:02:46,22,43,27,51,2,2,11,28,5,8,6,7,6,17,0,0,16,26
3063,626,2,0,0,0,00:03:30,25,43,37,58,1,2,20,38,5,5,0,0,9,21,0,0,16,22
3063,626,3,0,0,0,00:00:50,12,25,15,28,1,1,9,20,1,1,2,4,6,14,0,0,6,11
3063,3088,1,0,0,0,00:00:34,8,16,13,21,1,2,3,11,1,1,4,4,8,15,0,1,0,0
3063,3088,2,0,1,0,00:00:00,7,19,13,25,0,2,3,13,2,4,2,2,5,17,1,1,1,1
3063,3088,3,0,0,0,00:00:00,1,4,1,4,0,0,0,2,0,1,1,1,1,4,0,0,0,0
3064,1706,1,0,2,0,00:03:48,15,22,47,64,1,1,10,17,1,1,4,4,7,12,0,0,8,10
3064,1706,2,0,0,0,00:03:23,11,23,22,34,1,1,8,16,3,6,0,1,6,18,0,0,5,5
3064,1706,3,0,0,0,00:02:45,16,29,45,66,1,2,10,23,0,0,6,6,13,26,1,1,2,2
3064,1739,1,0,0,1,00:00:16,9,17,10,18,0,0,4,12,3,3,2,2,8,13,0,0,1,4
3064,1739,2,0,0,0,00:00:00,4,19,6,21,0,0,2,16,1,1,1,2,3,18,0,0,1,1
3064,1739,3,0,0,0,00:00:00,9,28,10,29,0,0,5,22,4,6,0,0,9,28,0,0,0,0
3065,4433,1,0,0,0,00:01:53,16,22,27,33,0,3,2,5,4,5,10,12,3,6,13,16,0,0
3065,4433,2,0,0,0,00:00:34,8,18,15,26,0,1,3,11,3,5,2,2,5,13,3,5,0,0
3065,4433,3,0,0,0,00:01:18,4,6,5,8,0,3,2,3,0,1,2,2,0,1,3,4,1,1
3065,4214,1,0,0,0,00:02:13,16,17,41,42,1,3,6,7,3,3,7,7,6,7,8,8,2,2
3065,4214,2,0,0,0,00:03:16,17,31,41,57,1,3,6,14,3,7,8,10,7,16,8,12,2,3
3065,4214,3,0,0,0,00:03:31,14,17,51,64,2,3,6,8,1,1,7,8,0,2,9,9,5,6
3066,1738,1,0,0,0,00:00:30,10,15,10,15,0,0,0,4,0,0,10,11,7,12,3,3,0,0
3066,2153,1,1,0,0,00:00:11,29,50,29,50,0,0,24,44,2,3,3,3,17,37,2,3,10,10
3067,3067,1,0,0,0,00:02:47,11,22,20,31,2,8,2,11,0,1,9,10,6,16,5,6,0,0
3067,3067,2,0,0,0,00:01:02,20,48,20,48,1,1,11,35,0,3,9,10,20,48,0,0,0,0
3067,3067,3,0,0,0,00:00:39,18,42,19,43,1,3,7,30,1,2,10,10,16,38,2,2,0,2
3067,3821,1,1,0,0,00:00:06,15,39,15,39,0,0,13,32,2,6,0,1,12,31,1,4,2,4
3067,3821,2,0,0,0,00:00:00,21,60,21,60,0,0,15,51,5,8,1,1,21,60,0,0,0,0
3067,3821,3,0,0,0,00:00:00,16,56,16,56,0,0,13,49,2,5,1,2,16,56,0,0,0,0
3068,3018,1,0,0,0,00:00:03,15,49,15,49,0,2,5,29,6,11,4,9,13,47,2,2,0,0
3068,3018,2,0,0,0,00:00:30,6,29,7,30,0,2,0,18,1,4,5,7,1,22,5,7,0,0
3068,3018,3,0,0,0,00:00:35,22,62,22,62,0,6,17,52,5,8,0,2,17,54,5,8,0,0
3068,4018,1,0,0,0,00:00:00,11,52,11,52,0,1,6,44,5,7,0,1,7,48,4,4,0,0
3068,4018,2,0,0,0,00:01:57,13,37,13,37,2,3,5,28,1,2,7,7,9,32,4,4,0,1
3068,4018,3,0,0,0,00:00:04,14,38,14,38,0,2,10,34,1,1,3,3,10,33,4,5,0,0
3069,1550,1,1,0,0,00:00:32,27,41,33,47,0,0,13,25,5,7,9,9,18,28,0,1,9,12
3069,3836,1,0,0,0,00:00:00,10,18,10,18,0,0,3,10,3,4,4,4,10,17,0,1,0,0
3070,653,1,0,0,0,00:00:00,19,43,19,43,0,0,6,28,8,9,5,6,17,40,2,3,0,0
3070,653,2,0,0,0,00:00:29,16,38,17,39,1,2,6,23,6,9,4,6,16,38,0,0,0,0
3070,653,3,0,0,0,00:00:03,22,44,22,44,0,5,7,25,6,10,9,9,20,41,2,3,0,0
3070,1631,1,0,0,0,00:00:00,27,47,27,47,0,1,4,22,4,5,19,20,27,46,0,1,0,0
3070,1631,2,0,0,0,00:00:00,34,62,37,65,0,0,2,26,9,12,23,24,32,59,2,3,0,0
3070,1631,3,0,0,0,00:00:00,25,46,29,50,0,0,7,23,7,12,11,11,25,46,0,0,0,0
3071,2528,1,0,0,0,00:00:00,43,87,43,87,0,0,29,68,11,15,3,4,33,73,10,14,0,0
3071,2528,2,1,0,0,00:00:26,21,32,22,33,0,0,20,31,1,1,0,0,14,23,0,0,7,9
3071,3738,1,0,0,0,00:00:03,27,82,28,83,0,3,12,53,3,9,12,20,25,76,2,6,0,0
3071,3738,2,0,0,0,00:00:00,5,22,5,22,0,0,1,15,1,4,3,3,5,22,0,0,0,0
3072,3611,1,0,0,0,00:00:00,11,55,14,58,0,0,8,48,0,1,3,6,8,51,3,4,0,0
3072,3611,2,0,4,2,00:00:19,18,30,43,55,0,1,16,28,0,0,2,2,5,14,1,2,12,14
3072,3611,3,0,0,0,00:00:28,27,67,49,91,1,2,26,61,1,4,0,2,21,60,4,5,2,2
3072,302,1,0,0,0,00:00:52,16,46,23,53,1,2,9,34,4,9,3,3,11,39,2,4,3,3
3072,302,2,0,0,1,00:03:20,9,34,20,45,0,0,8,33,1,1,0,0,1,18,1,2,7,14
3072,302,3,0,0,0,00:00:32,14,55,18,62,1,2,9,50,4,4,1,1,10,42,1,3,3,10
3073,3102,1,0,0,0,00:02:58,8,20,23,38,2,6,7,19,0,0,1,1,3,9,2,4,3,7
3073,3102,2,0,0,0,00:02:33,18,28,52,69,1,4,9,17,5,6,4,5,6,14,0,1,12,13
3073,3102,3,0,0,0,00:03:36,9,11,49,54,1,3,9,11,0,0,0,0,1,3,1,1,7,7
3073,1119,1,0,0,0,00:00:00,13,27,16,30,0,0,9,22,4,5,0,0,8,20,5,7,0,0
3073,1119,2,0,0,0,00:00:00,2,6,4,8,0,0,2,5,0,1,0,0,2,6,0,0,0,0
3073,1119,3,0,0,0,00:00:00,2,3,3,5,0,0,0,1,0,0,2,2,2,3,0,0,0,0
3074,316,1,0,0,0,00:04:30,15,21,50,67,1,1,15,21,0,0,0,0,2,5,0,0,13,16
3074,316,2,0,0,0,00:04:28,9,20,43,57,1,2,8,19,1,1,0,0,1,7,0,0,8,13
3074,316,3,0,0,0,00:04:50,10,15,61,70,0,0,10,15,0,0,0,0,2,4,0,0,8,11
3074,3262,1,0,0,0,00:00:00,1,4,8,11,0,1,0,3,1,1,0,0,1,4,0,0,0,0
3074,3262,2,0,0,0,00:00:00,1,3,5,7,0,1,1,3,0,0,0,0,1,3,0,0,0,0
3074,3262,3,0,0,0,00:00:00,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,3938,1,0,0,0,00:00:57,29,51,29,51,2,2,18,36,5,6,6,9,26,42,1,3,2,6
3075,3938,2,0,0,0,00:00:03,8,8,8,8,0,0,8,8,0,0,0,0,2,2,0,0,6,6
3075,694,1,0,0,0,00:00:00,8,34,8,34,0,0,5,29,0,0,3,5,8,32,0,1,0,1
3075,694,2,0,0,0,00:00:00,1,4,1,4,0,1,1,4,0,0,0,0,1,4,0,0,0,0
3076,2096,1,1,1,0,00:00:31,13,16,14,17,0,0,11,14,1,1,1,1,2,4,2,2,9,10
3076,2815,1,0,0,0,00:00:10,4,8,4,8,0,1,4,7,0,1,0,0,4,8,0,0,0,0
3077,2910,1,0,0,0,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,129,1,1,0,0,00:00:02,6,7,6,7,0,0,5,6,1,1,0,0,2,2,0,0,4,5
3078,3351,1,1,0,0,00:00:29,14,33,14,33,0,3,8,25,2,4,4,4,10,28,2,3,2,2
3078,80,1,0,0,0,00:00:22,8,14,8,14,0,0,5,11,3,3,0,0,6,11,2,3,0,0
3079,2766,1,0,0,0,00:00:00,24,55,24,55,0,0,12,37,10,16,2,2,24,55,0,0,0,0
3079,2766,2,0,0,0,00:00:07,24,67,24,67,0,2,13,55,10,11,1,1,24,67,0,0,0,0
3079,2766,3,0,0,0,00:01:10,17,68,17,68,0,8,10,61,6,6,1,1,16,67,1,1,0,0
3079,4082,1,0,0,0,00:00:00,17,37,17,37,0,0,16,31,1,5,0,1,17,37,0,0,0,0
3079,4082,2,0,0,0,00:00:03,36,89,36,89,0,0,33,83,2,5,1,1,34,87,2,2,0,0
3079,4082,3,0,0,0,00:00:04,34,75,34,75,0,1,32,67,1,7,1,1,32,72,2,2,0,1
3080,763,1,0,0,0,00:00:02,10,31,11,32,0,0,5,22,1,4,4,5,10,30,0,1,0,0
3080,3674,1,1,0,0,00:00:25,10,26,12,28,0,0,6,21,3,4,1,1,7,22,2,3,1,1
3081,881,1,0,0,0,00:00:00,9,40,9,40,0,2,4,31,3,5,2,4,9,38,0,2,0,0
3081,881,2,0,0,0,00:01:25,7,33,20,46,0,3,2,20,5,12,0,1,3,25,4,8,0,0
3081,881,3,0,0,0,00:00:03,19,56,22,59,0,4,5,35,7,11,7,10,17,53,2,3,0,0
3081,234,1,0,0,0,00:00:00,5,42,5,42,0,0,3,34,0,4,2,4,5,41,0,1,0,0
3081,234,2,0,0,0,00:00:19,6,23,7,24,0,2,4,21,1,1,1,1,5,21,1,2,0,0
3081,234,3,0,0,0,00:00:26,15,52,17,54,1,1,12,47,3,5,0,0,14,50,0,1,1,1
3082,1630,1,0,0,0,00:00:00,4,11,4,11,0,0,1,8,0,0,3,3,4,11,0,0,0,0
3082,2725,1,1,0,0,00:00:02,4,22,5,24,0,0,3,21,0,0,1,1,3,21,0,0,1,1
3083,1530,1,0,0,0,00:00:00,10,20,10,20,0,0,8,16,0,1,2,3,10,20,0,0,0,0
3083,1870,1,1,0,0,00:00:32,30,47,38,56,0,0,29,45,0,0,1,2,9,21,4,5,17,21
3084,3534,1,1,0,0,00:00:07,20,38,21,39,0,0,15,32,3,4,2,2,6,21,6,6,8,11
3084,1112,1,0,0,0,00:00:00,1,28,1,28,0,0,1,28,0,0,0,0,1,28,0,0,0,0
3085,2701,1,0,0,1,00:01:55,6,20,22,37,0,2,3,15,1,3,2,2,5,12,1,2,0,6
3085,2701,2,0,0,0,00:00:00,3,12,3,12,0,2,3,12,0,0,0,0,3,12,0,0,0,0
3085,2701,3,0,0,0,00:00:43,6,27,6,27,0,2,6,25,0,2,0,0,4,25,2,2,0,0
3085,58,1,0,0,0,00:00:52,1,10,8,18,0,1,1,9,0,1,0,0,0,7,1,2,0,1
3085,58,2,0,0,0,00:00:09,9,30,9,30,0,0,3,24,3,3,3,3,9,30,0,0,0,0
3085,58,3,0,0,0,00:00:00,11,35,14,38,0,0,8,28,2,6,1,1,10,33,1,2,0,0
3086,2805,1,0,0,0,00:01:20,23,51,27,55,3,4,10,35,2,4,11,12,23,51,0,0,0,0
3086,2805,2,0,0,0,00:01:24,19,44,20,45,2,5,12,37,2,2,5,5,18,38,1,2,0,4
3086,2805,3,0,0,0,00:00:46,25,57,27,59,3,4,21,53,2,2,2,2,24,55,0,0,1,2
3086,4262,1,0,0,0,00:00:00,9,44,11,46,0,0,4,29,0,5,5,10,9,43,0,1,0,0
3086,4262,2,0,0,0,00:00:00,9,48,10,50,0,0,4,35,0,6,5,7,9,48,0,0,0,0
3086,4262,3,0,0,0,00:00:00,11,58,12,60,0,0,5,42,1,9,5,7,10,57,1,1,0,0
3087,2502,1,0,0,0,00:03:10,13,26,40,57,1,1,3,12,6,9,4,5,5,12,0,0,8,14
3087,2502,2,0,0,0,00:00:21,11,27,17,34,0,3,3,19,7,7,1,1,9,24,1,2,1,1
3087,2502,3,0,0,0,00:00:00,16,39,16,39,0,2,7,27,9,11,0,1,13,31,3,8,0,0
